Feature,Importance
cat__TotalCharges_1567,0.0
cat__TotalCharges_1567.55,0.0
cat__TotalCharges_1579.7,0.0
cat__TotalCharges_1587.55,0.0
cat__TotalCharges_1583.5,0.0
cat__TotalCharges_1582.75,0.0
cat__TotalCharges_1580.1,0.0
cat__TotalCharges_158.95,0.0
cat__TotalCharges_158.4,0.0
cat__TotalCharges_158.35,0.0
cat__TotalCharges_1574.5,0.0
cat__TotalCharges_157.55,0.0
cat__TotalCharges_1574.45,0.0
cat__TotalCharges_1573.95,0.0
cat__TotalCharges_1573.7,0.0
cat__TotalCharges_1573.05,0.0
cat__TotalCharges_1570.7,0.0
cat__TotalCharges_157.75,0.0
cat__TotalCharges_157.65,0.0
cat__TotalCharges_1555.65,0.0
cat__TotalCharges_1554,0.0
cat__TotalCharges_1553.95,0.0
cat__TotalCharges_1527.5,0.0
cat__TotalCharges_1534.05,0.0
cat__TotalCharges_1530.6,0.0
cat__TotalCharges_153.8,0.0
cat__TotalCharges_153.3,0.0
cat__TotalCharges_1529.65,0.0
cat__TotalCharges_1529.45,0.0
cat__TotalCharges_1529.2,0.0
cat__TotalCharges_1527.35,0.0
cat__TotalCharges_1536.75,0.0
cat__TotalCharges_1524.85,0.0
cat__TotalCharges_1523.4,0.0
cat__TotalCharges_1522.65,0.0
cat__TotalCharges_1521.2,0.0
cat__TotalCharges_1520.1,0.0
cat__TotalCharges_152.95,0.0
cat__TotalCharges_152.7,0.0
cat__TotalCharges_1534.75,0.0
cat__TotalCharges_1537.85,0.0
cat__TotalCharges_1553.9,0.0
cat__TotalCharges_1545.4,0.0
cat__TotalCharges_155.9,0.0
cat__TotalCharges_155.8,0.0
cat__TotalCharges_155.65,0.0
cat__TotalCharges_155.35,0.0
cat__TotalCharges_1548.65,0.0
cat__TotalCharges_1547.35,0.0
cat__TotalCharges_1546.3,0.0
cat__TotalCharges_1540.2,0.0
cat__TotalCharges_1537.9,0.0
cat__TotalCharges_1540.05,0.0
cat__TotalCharges_154.8,0.0
cat__TotalCharges_154.65,0.0
cat__TotalCharges_154.3,0.0
cat__TotalCharges_1539.8,0.0
cat__TotalCharges_1539.45,0.0
cat__TotalCharges_1538.6,0.0
cat__TotalCharges_174.7,0.0
cat__TotalCharges_174.8,0.0
cat__TotalCharges_39.25,0.0
cat__TotalCharges_1929.95,0.0
cat__TotalCharges_195.65,0.0
cat__TotalCharges_195.3,0.0
cat__TotalCharges_1948.35,0.0
cat__TotalCharges_1943.9,0.0
cat__TotalCharges_1940.85,0.0
cat__TotalCharges_1940.8,0.0
cat__TotalCharges_194.55,0.0
cat__TotalCharges_1939.35,0.0
cat__TotalCharges_1938.9,0.0
cat__TotalCharges_1937.4,0.0
cat__TotalCharges_1936.85,0.0
cat__TotalCharges_1934.45,0.0
cat__TotalCharges_1932.75,0.0
cat__TotalCharges_1931.75,0.0
cat__TotalCharges_1931.3,0.0
cat__TotalCharges_1930.9,0.0
cat__TotalCharges_193.6,0.0
cat__TotalCharges_1951,0.0
cat__TotalCharges_1952.25,0.0
cat__TotalCharges_1952.8,0.0
cat__TotalCharges_1964.6,0.0
cat__TotalCharges_1973.75,0.0
cat__TotalCharges_1972.35,0.0
cat__TotalCharges_1971.5,0.0
cat__TotalCharges_1971.15,0.0
cat__TotalCharges_1970.5,0.0
cat__TotalCharges_197.7,0.0
cat__TotalCharges_197.4,0.0
cat__TotalCharges_1961.6,0.0
cat__TotalCharges_1955.4,0.0
cat__TotalCharges_196.95,0.0
cat__TotalCharges_196.9,0.0
cat__TotalCharges_196.75,0.0
cat__TotalCharges_196.4,0.0
cat__TotalCharges_196.35,0.0
cat__TotalCharges_196.15,0.0
cat__TotalCharges_1957.1,0.0
cat__TotalCharges_193.05,0.0
cat__TotalCharges_1929.35,0.0
cat__TotalCharges_1887,0.0
cat__TotalCharges_1929,0.0
cat__TotalCharges_190.05,0.0
cat__TotalCharges_19.85,0.0
cat__TotalCharges_19.7,0.0
cat__TotalCharges_19.6,0.0
cat__TotalCharges_19.5,0.0
cat__TotalCharges_19.2,0.0
cat__TotalCharges_19.15,0.0
cat__TotalCharges_19.1,0.0
cat__TotalCharges_19,0.0
cat__TotalCharges_1899.65,0.0
cat__TotalCharges_1898.1,0.0
cat__TotalCharges_189.95,0.0
cat__TotalCharges_189.45,0.0
cat__TotalCharges_189.2,0.0
cat__TotalCharges_189.1,0.0
cat__TotalCharges_1889.5,0.0
cat__TotalCharges_1888.65,0.0
cat__TotalCharges_190.1,0.0
cat__TotalCharges_190.5,0.0
cat__TotalCharges_1900.25,0.0
cat__TotalCharges_1912.85,0.0
cat__TotalCharges_1927.3,0.0
cat__TotalCharges_1924.1,0.0
cat__TotalCharges_1923.85,0.0
cat__TotalCharges_1917.1,0.0
cat__TotalCharges_1916.2,0.0
cat__TotalCharges_1914.9,0.0
cat__TotalCharges_1914.5,0.0
cat__TotalCharges_1912.15,0.0
cat__TotalCharges_1901.05,0.0
cat__TotalCharges_1911.5,0.0
cat__TotalCharges_1910.75,0.0
cat__TotalCharges_191.05,0.0
cat__TotalCharges_1905.7,0.0
cat__TotalCharges_1905.4,0.0
cat__TotalCharges_1902,0.0
cat__TotalCharges_1901.25,0.0
cat__TotalCharges_1974.8,0.0
cat__TotalCharges_1975.85,0.0
cat__TotalCharges_1978.65,0.0
cat__TotalCharges_198,0.0
cat__TotalCharges_2030.75,0.0
cat__TotalCharges_2030.3,0.0
cat__TotalCharges_203.95,0.0
cat__TotalCharges_2024.1,0.0
cat__TotalCharges_2023.55,0.0
cat__TotalCharges_2021.35,0.0
cat__TotalCharges_2021.2,0.0
cat__TotalCharges_2020.9,0.0
cat__TotalCharges_202.25,0.0
cat__TotalCharges_202.15,0.0
cat__TotalCharges_2019.8,0.0
cat__TotalCharges_2018.4,0.0
cat__TotalCharges_2016.45,0.0
cat__TotalCharges_2016.3,0.0
cat__TotalCharges_2015.8,0.0
cat__TotalCharges_2015.35,0.0
cat__TotalCharges_2012.7,0.0
cat__TotalCharges_2031.95,0.0
cat__TotalCharges_2032.3,0.0
cat__TotalCharges_2033.05,0.0
cat__TotalCharges_2049.05,0.0
cat__TotalCharges_2065.15,0.0
cat__TotalCharges_206.6,0.0
cat__TotalCharges_206.15,0.0
cat__TotalCharges_2058.5,0.0
cat__TotalCharges_2054.4,0.0
cat__TotalCharges_2053.05,0.0
cat__TotalCharges_205.05,0.0
cat__TotalCharges_2048.8,0.0
cat__TotalCharges_2033.85,0.0
cat__TotalCharges_2044.95,0.0
cat__TotalCharges_2044.75,0.0
cat__TotalCharges_2043.45,0.0
cat__TotalCharges_204.7,0.0
cat__TotalCharges_204.55,0.0
cat__TotalCharges_2038.7,0.0
cat__TotalCharges_2036.55,0.0
cat__TotalCharges_2011.4,0.0
cat__TotalCharges_2010.55,0.0
cat__TotalCharges_201.95,0.0
cat__TotalCharges_1985.15,0.0
cat__TotalCharges_1992.85,0.0
cat__TotalCharges_1992.2,0.0
cat__TotalCharges_1990.5,0.0
cat__TotalCharges_199.85,0.0
cat__TotalCharges_199.75,0.0
cat__TotalCharges_199.45,0.0
cat__TotalCharges_1988.05,0.0
cat__TotalCharges_1983.15,0.0
cat__TotalCharges_1993.2,0.0
cat__TotalCharges_1982.1,0.0
cat__TotalCharges_1980.3,0.0
cat__TotalCharges_198.7,0.0
cat__TotalCharges_198.6,0.0
cat__TotalCharges_198.5,0.0
cat__TotalCharges_198.25,0.0
cat__TotalCharges_198.1,0.0
cat__TotalCharges_1992.95,0.0
cat__TotalCharges_1993.25,0.0
cat__TotalCharges_201.7,0.0
cat__TotalCharges_200.2,0.0
cat__TotalCharges_201.1,0.0
cat__TotalCharges_201,0.0
cat__TotalCharges_2007.85,0.0
cat__TotalCharges_2006.1,0.0
cat__TotalCharges_2003.6,0.0
cat__TotalCharges_2001,0.0
cat__TotalCharges_2000.2,0.0
cat__TotalCharges_20.95,0.0
cat__TotalCharges_1993.8,0.0
cat__TotalCharges_20.9,0.0
cat__TotalCharges_20.85,0.0
cat__TotalCharges_20.65,0.0
cat__TotalCharges_20.5,0.0
cat__TotalCharges_20.35,0.0
cat__TotalCharges_20.15,0.0
cat__TotalCharges_20,0.0
cat__TotalCharges_1888.45,0.0
cat__TotalCharges_1886.4,0.0
cat__TotalCharges_1740.8,0.0
cat__TotalCharges_178.5,0.0
cat__TotalCharges_1796.55,0.0
cat__TotalCharges_1794.65,0.0
cat__TotalCharges_1793.25,0.0
cat__TotalCharges_1790.35,0.0
cat__TotalCharges_1790.15,0.0
cat__TotalCharges_179.25,0.0
cat__TotalCharges_1789.65,0.0
cat__TotalCharges_1789.25,0.0
cat__TotalCharges_1787.35,0.0
cat__TotalCharges_1785.65,0.0
cat__TotalCharges_1784.9,0.0
cat__TotalCharges_1783.75,0.0
cat__TotalCharges_1783.6,0.0
cat__TotalCharges_1782.05,0.0
cat__TotalCharges_1781.35,0.0
cat__TotalCharges_178.85,0.0
cat__TotalCharges_178.8,0.0
cat__TotalCharges_1797.1,0.0
cat__TotalCharges_1797.75,0.0
cat__TotalCharges_1798.65,0.0
cat__TotalCharges_1802.55,0.0
cat__TotalCharges_181.65,0.0
cat__TotalCharges_181.6,0.0
cat__TotalCharges_181.5,0.0
cat__TotalCharges_181.1,0.0
cat__TotalCharges_1809.35,0.0
cat__TotalCharges_1806.35,0.0
cat__TotalCharges_1803.7,0.0
cat__TotalCharges_1802.15,0.0
cat__TotalCharges_1798.9,0.0
cat__TotalCharges_1801.9,0.0
cat__TotalCharges_1801.1,0.0
cat__TotalCharges_1800.05,0.0
cat__TotalCharges_180.7,0.0
cat__TotalCharges_180.25,0.0
cat__TotalCharges_18.9,0.0
cat__TotalCharges_1799.3,0.0
cat__TotalCharges_178.7,0.0
cat__TotalCharges_178.1,0.0
cat__TotalCharges_1884.65,0.0
cat__TotalCharges_1778.5,0.0
cat__TotalCharges_1753,0.0
cat__TotalCharges_1752.65,0.0
cat__TotalCharges_1752.55,0.0
cat__TotalCharges_1752.45,0.0
cat__TotalCharges_1750.85,0.0
cat__TotalCharges_1750.7,0.0
cat__TotalCharges_1748.55,0.0
cat__TotalCharges_1747.85,0.0
cat__TotalCharges_1747.2,0.0
cat__TotalCharges_1745.2,0.0
cat__TotalCharges_1743.9,0.0
cat__TotalCharges_1743.5,0.0
cat__TotalCharges_1743.05,0.0
cat__TotalCharges_1742.95,0.0
cat__TotalCharges_1742.75,0.0
cat__TotalCharges_1742.5,0.0
cat__TotalCharges_1742.45,0.0
cat__TotalCharges_1756.2,0.0
cat__TotalCharges_1759.4,0.0
cat__TotalCharges_1759.55,0.0
cat__TotalCharges_1767.35,0.0
cat__TotalCharges_1777.9,0.0
cat__TotalCharges_1777.6,0.0
cat__TotalCharges_1776.95,0.0
cat__TotalCharges_1776.45,0.0
cat__TotalCharges_1775.8,0.0
cat__TotalCharges_1772.25,0.0
cat__TotalCharges_1769.6,0.0
cat__TotalCharges_1766.75,0.0
cat__TotalCharges_176.2,0.0
cat__TotalCharges_1765.95,0.0
cat__TotalCharges_1764.75,0.0
cat__TotalCharges_1763.55,0.0
cat__TotalCharges_1761.45,0.0
cat__TotalCharges_1761.05,0.0
cat__TotalCharges_1760.25,0.0
cat__TotalCharges_176.3,0.0
cat__TotalCharges_181.7,0.0
cat__TotalCharges_181.8,0.0
cat__TotalCharges_1810.55,0.0
cat__TotalCharges_1810.85,0.0
cat__TotalCharges_1862.9,0.0
cat__TotalCharges_1861.5,0.0
cat__TotalCharges_1861.1,0.0
cat__TotalCharges_186.3,0.0
cat__TotalCharges_186.15,0.0
cat__TotalCharges_1859.2,0.0
cat__TotalCharges_1859.1,0.0
cat__TotalCharges_1857.85,0.0
cat__TotalCharges_1857.75,0.0
cat__TotalCharges_1857.3,0.0
cat__TotalCharges_1857.25,0.0
cat__TotalCharges_1856.4,0.0
cat__TotalCharges_1855.65,0.0
cat__TotalCharges_1852.85,0.0
cat__TotalCharges_1851.45,0.0
cat__TotalCharges_1850.65,0.0
cat__TotalCharges_185.55,0.0
cat__TotalCharges_1863.8,0.0
cat__TotalCharges_1864.2,0.0
cat__TotalCharges_1866.45,0.0
cat__TotalCharges_1874.3,0.0
cat__TotalCharges_1882.8,0.0
cat__TotalCharges_1882.55,0.0
cat__TotalCharges_188.7,0.0
cat__TotalCharges_188.1,0.0
cat__TotalCharges_1879.25,0.0
cat__TotalCharges_1875.25,0.0
cat__TotalCharges_1874.45,0.0
cat__TotalCharges_1873.7,0.0
cat__TotalCharges_1867.6,0.0
cat__TotalCharges_1872.2,0.0
cat__TotalCharges_1871.85,0.0
cat__TotalCharges_1871.15,0.0
cat__TotalCharges_187.75,0.0
cat__TotalCharges_187.45,0.0
cat__TotalCharges_1868.4,0.0
cat__TotalCharges_1867.7,0.0
cat__TotalCharges_185.4,0.0
cat__TotalCharges_185.2,0.0
cat__TotalCharges_1849.95,0.0
cat__TotalCharges_1821.2,0.0
cat__TotalCharges_1830.1,0.0
cat__TotalCharges_1830.05,0.0
cat__TotalCharges_183.75,0.0
cat__TotalCharges_183.15,0.0
cat__TotalCharges_1826.7,0.0
cat__TotalCharges_1825.5,0.0
cat__TotalCharges_1821.8,0.0
cat__TotalCharges_1820.9,0.0
cat__TotalCharges_1834.15,0.0
cat__TotalCharges_1820.45,0.0
cat__TotalCharges_1816.75,0.0
cat__TotalCharges_1816.2,0.0
cat__TotalCharges_1815.65,0.0
cat__TotalCharges_1815,0.0
cat__TotalCharges_1813.35,0.0
cat__TotalCharges_1813.1,0.0
cat__TotalCharges_1832.4,0.0
cat__TotalCharges_1834.95,0.0
cat__TotalCharges_1849.2,0.0
cat__TotalCharges_184.95,0.0
cat__TotalCharges_1848.8,0.0
cat__TotalCharges_1846.65,0.0
cat__TotalCharges_1845.9,0.0
cat__TotalCharges_1843.05,0.0
cat__TotalCharges_1842.8,0.0
cat__TotalCharges_1841.9,0.0
cat__TotalCharges_1840.75,0.0
cat__TotalCharges_184.65,0.0
cat__TotalCharges_1835.3,0.0
cat__TotalCharges_184.15,0.0
cat__TotalCharges_184.05,0.0
cat__TotalCharges_1838.15,0.0
cat__TotalCharges_1837.9,0.0
cat__TotalCharges_1837.7,0.0
cat__TotalCharges_1836.9,0.0
cat__TotalCharges_1836.25,0.0
cat__TotalCharges_145.15,0.0
cat__TotalCharges_145,0.0
cat__TotalCharges_1448.8,0.0
cat__TotalCharges_113.1,0.0
cat__TotalCharges_114.7,0.0
cat__TotalCharges_114.15,0.0
cat__TotalCharges_114.1,0.0
cat__TotalCharges_1139.2,0.0
cat__TotalCharges_1137.05,0.0
cat__TotalCharges_1135.7,0.0
cat__TotalCharges_1134.25,0.0
cat__TotalCharges_1133.9,0.0
cat__TotalCharges_1133.7,0.0
cat__TotalCharges_1133.65,0.0
cat__TotalCharges_1132.75,0.0
cat__TotalCharges_1131.5,0.0
cat__TotalCharges_1131.3,0.0
cat__TotalCharges_1131.2,0.0
cat__TotalCharges_1130,0.0
cat__TotalCharges_113.95,0.0
cat__TotalCharges_113.85,0.0
cat__TotalCharges_1140.05,0.0
cat__TotalCharges_1144.5,0.0
cat__TotalCharges_1144.6,0.0
cat__TotalCharges_115.95,0.0
cat__TotalCharges_1157.05,0.0
cat__TotalCharges_1156.35,0.0
cat__TotalCharges_1155.6,0.0
cat__TotalCharges_1152.8,0.0
cat__TotalCharges_1152.7,0.0
cat__TotalCharges_1151.55,0.0
cat__TotalCharges_1151.05,0.0
cat__TotalCharges_1149.65,0.0
cat__TotalCharges_1145.35,0.0
cat__TotalCharges_1148.1,0.0
cat__TotalCharges_1147.85,0.0
cat__TotalCharges_1147.45,0.0
cat__TotalCharges_1147,0.0
cat__TotalCharges_1146.65,0.0
cat__TotalCharges_1146.05,0.0
cat__TotalCharges_1145.7,0.0
cat__TotalCharges_113.35,0.0
cat__TotalCharges_1129.75,0.0
cat__TotalCharges_1105.4,0.0
cat__TotalCharges_1129.35,0.0
cat__TotalCharges_1114.85,0.0
cat__TotalCharges_1114.55,0.0
cat__TotalCharges_1113.95,0.0
cat__TotalCharges_1112.3,0.0
cat__TotalCharges_1111.85,0.0
cat__TotalCharges_1111.65,0.0
cat__TotalCharges_1111.2,0.0
cat__TotalCharges_1110.5,0.0
cat__TotalCharges_1110.35,0.0
cat__TotalCharges_1110.05,0.0
cat__TotalCharges_111.65,0.0
cat__TotalCharges_111.4,0.0
cat__TotalCharges_111.05,0.0
cat__TotalCharges_1108.6,0.0
cat__TotalCharges_1108.2,0.0
cat__TotalCharges_1108,0.0
cat__TotalCharges_1107.25,0.0
cat__TotalCharges_1115.15,0.0
cat__TotalCharges_1115.2,0.0
cat__TotalCharges_1115.6,0.0
cat__TotalCharges_1123.15,0.0
cat__TotalCharges_1129.1,0.0
cat__TotalCharges_1127.35,0.0
cat__TotalCharges_1127.2,0.0
cat__TotalCharges_1126.75,0.0
cat__TotalCharges_1126.35,0.0
cat__TotalCharges_1125.6,0.0
cat__TotalCharges_1125.2,0.0
cat__TotalCharges_1122.4,0.0
cat__TotalCharges_1117.55,0.0
cat__TotalCharges_1121.05,0.0
cat__TotalCharges_1120.95,0.0
cat__TotalCharges_1120.3,0.0
cat__TotalCharges_112.75,0.0
cat__TotalCharges_1119.9,0.0
cat__TotalCharges_1119.35,0.0
cat__TotalCharges_1118.8,0.0
cat__TotalCharges_1158.85,0.0
cat__TotalCharges_116.6,0.0
cat__TotalCharges_116.85,0.0
cat__TotalCharges_116.95,0.0
cat__TotalCharges_1207,0.0
cat__TotalCharges_1206.05,0.0
cat__TotalCharges_1205.5,0.0
cat__TotalCharges_1203.95,0.0
cat__TotalCharges_1203.9,0.0
cat__TotalCharges_1201.65,0.0
cat__TotalCharges_1201.15,0.0
cat__TotalCharges_1200.15,0.0
cat__TotalCharges_120.25,0.0
cat__TotalCharges_1198.8,0.0
cat__TotalCharges_1198.05,0.0
cat__TotalCharges_1195.95,0.0
cat__TotalCharges_1195.75,0.0
cat__TotalCharges_1193.55,0.0
cat__TotalCharges_1193.05,0.0
cat__TotalCharges_1192.7,0.0
cat__TotalCharges_1192.3,0.0
cat__TotalCharges_1208.15,0.0
cat__TotalCharges_1208.35,0.0
cat__TotalCharges_1209.25,0.0
cat__TotalCharges_1215.45,0.0
cat__TotalCharges_1218.65,0.0
cat__TotalCharges_1218.55,0.0
cat__TotalCharges_1217.25,0.0
cat__TotalCharges_1216.6,0.0
cat__TotalCharges_1216.35,0.0
cat__TotalCharges_1215.8,0.0
cat__TotalCharges_1215.65,0.0
cat__TotalCharges_1215.1,0.0
cat__TotalCharges_121.25,0.0
cat__TotalCharges_1214.05,0.0
cat__TotalCharges_1212.85,0.0
cat__TotalCharges_1212.25,0.0
cat__TotalCharges_1212.1,0.0
cat__TotalCharges_1211.65,0.0
cat__TotalCharges_1210.4,0.0
cat__TotalCharges_1210.3,0.0
cat__TotalCharges_1191.2,0.0
cat__TotalCharges_1190.5,0.0
cat__TotalCharges_119.75,0.0
cat__TotalCharges_1166.7,0.0
cat__TotalCharges_1170.55,0.0
cat__TotalCharges_1170.5,0.0
cat__TotalCharges_117.95,0.0
cat__TotalCharges_117.8,0.0
cat__TotalCharges_117.05,0.0
cat__TotalCharges_1167.8,0.0
cat__TotalCharges_1167.6,0.0
cat__TotalCharges_1165.9,0.0
cat__TotalCharges_1172.95,0.0
cat__TotalCharges_1165.6,0.0
cat__TotalCharges_1164.3,0.0
cat__TotalCharges_1164.05,0.0
cat__TotalCharges_1162.85,0.0
cat__TotalCharges_1161.75,0.0
cat__TotalCharges_1160.75,0.0
cat__TotalCharges_1160.45,0.0
cat__TotalCharges_1171.3,0.0
cat__TotalCharges_1174.35,0.0
cat__TotalCharges_119.5,0.0
cat__TotalCharges_1181.75,0.0
cat__TotalCharges_1189.9,0.0
cat__TotalCharges_1188.2,0.0
cat__TotalCharges_1187.05,0.0
cat__TotalCharges_1185,0.0
cat__TotalCharges_1184,0.0
cat__TotalCharges_1183.8,0.0
cat__TotalCharges_1182.55,0.0
cat__TotalCharges_1180.95,0.0
cat__TotalCharges_1174.8,0.0
cat__TotalCharges_118.4,0.0
cat__TotalCharges_118.3,0.0
cat__TotalCharges_1178.4,0.0
cat__TotalCharges_1177.95,0.0
cat__TotalCharges_1177.05,0.0
cat__TotalCharges_1175.85,0.0
cat__TotalCharges_1175.6,0.0
cat__TotalCharges_1107.2,0.0
cat__TotalCharges_1103.25,0.0
cat__TotalCharges_1447.9,0.0
cat__TotalCharges_1023.85,0.0
cat__TotalCharges_1033.9,0.0
cat__TotalCharges_1033,0.0
cat__TotalCharges_1032,0.0
cat__TotalCharges_1031.7,0.0
cat__TotalCharges_1031.4,0.0
cat__TotalCharges_1031.1,0.0
cat__TotalCharges_1029.8,0.0
cat__TotalCharges_1029.75,0.0
cat__TotalCharges_1028.9,0.0
cat__TotalCharges_1027.25,0.0
cat__TotalCharges_1026.35,0.0
cat__TotalCharges_1025.95,0.0
cat__TotalCharges_1025.05,0.0
cat__TotalCharges_1024.7,0.0
cat__TotalCharges_1024.65,0.0
cat__TotalCharges_1024,0.0
cat__TotalCharges_1023.95,0.0
cat__TotalCharges_1035.5,0.0
cat__TotalCharges_1035.7,0.0
cat__TotalCharges_1036,0.0
cat__TotalCharges_1046.2,0.0
cat__TotalCharges_1051.05,0.0
cat__TotalCharges_105.6,0.0
cat__TotalCharges_105.5,0.0
cat__TotalCharges_1049.05,0.0
cat__TotalCharges_1048.45,0.0
cat__TotalCharges_1047.7,0.0
cat__TotalCharges_1046.5,0.0
cat__TotalCharges_1046.1,0.0
cat__TotalCharges_1037.75,0.0
cat__TotalCharges_1045.25,0.0
cat__TotalCharges_1043.8,0.0
cat__TotalCharges_1043.35,0.0
cat__TotalCharges_1041.8,0.0
cat__TotalCharges_104.3,0.0
cat__TotalCharges_104.2,0.0
cat__TotalCharges_1039.45,0.0
cat__TotalCharges_1023.9,0.0
cat__TotalCharges_1023.75,0.0
cat__TotalCharges_1102.4,0.0
cat__TotalCharges_1022.95,0.0
cat__TotalCharges_1009.25,0.0
cat__TotalCharges_1008.55,0.0
cat__TotalCharges_1007.9,0.0
cat__TotalCharges_1007.8,0.0
cat__TotalCharges_1006.9,0.0
cat__TotalCharges_1005.7,0.0
cat__TotalCharges_1004.75,0.0
cat__TotalCharges_1004.5,0.0
cat__TotalCharges_1003.05,0.0
cat__TotalCharges_1001.5,0.0
cat__TotalCharges_1001.2,0.0
cat__TotalCharges_100.9,0.0
cat__TotalCharges_100.8,0.0
cat__TotalCharges_100.4,0.0
cat__TotalCharges_100.35,0.0
cat__TotalCharges_100.25,0.0
cat__TotalCharges_100.2,0.0
cat__TotalCharges_101.45,0.0
cat__TotalCharges_101.65,0.0
cat__TotalCharges_101.9,0.0
cat__TotalCharges_1017.35,0.0
cat__TotalCharges_1022.5,0.0
cat__TotalCharges_1021.8,0.0
cat__TotalCharges_1021.75,0.0
cat__TotalCharges_1021.55,0.0
cat__TotalCharges_1020.75,0.0
cat__TotalCharges_102.75,0.0
cat__TotalCharges_102.5,0.0
cat__TotalCharges_1016.7,0.0
cat__TotalCharges_1010,0.0
cat__TotalCharges_1014.25,0.0
cat__TotalCharges_1013.6,0.0
cat__TotalCharges_1013.35,0.0
cat__TotalCharges_1013.05,0.0
cat__TotalCharges_1012.4,0.0
cat__TotalCharges_1011.8,0.0
cat__TotalCharges_1011.5,0.0
cat__TotalCharges_1052.35,0.0
cat__TotalCharges_1052.4,0.0
cat__TotalCharges_1054.6,0.0
cat__TotalCharges_1054.75,0.0
cat__TotalCharges_109.3,0.0
cat__TotalCharges_109.25,0.0
cat__TotalCharges_109.2,0.0
cat__TotalCharges_1088.25,0.0
cat__TotalCharges_1087.7,0.0
cat__TotalCharges_1087.45,0.0
cat__TotalCharges_1087.25,0.0
cat__TotalCharges_1086.75,0.0
cat__TotalCharges_1083,0.0
cat__TotalCharges_1082.75,0.0
cat__TotalCharges_1081.45,0.0
cat__TotalCharges_1081.25,0.0
cat__TotalCharges_108.7,0.0
cat__TotalCharges_108.15,0.0
cat__TotalCharges_108.05,0.0
cat__TotalCharges_1079.65,0.0
cat__TotalCharges_1079.45,0.0
cat__TotalCharges_109.5,0.0
cat__TotalCharges_109.6,0.0
cat__TotalCharges_109.8,0.0
cat__TotalCharges_1096.6,0.0
cat__TotalCharges_1101.85,0.0
cat__TotalCharges_110.15,0.0
cat__TotalCharges_110.05,0.0
cat__TotalCharges_1099.6,0.0
cat__TotalCharges_1098.85,0.0
cat__TotalCharges_1097.15,0.0
cat__TotalCharges_1096.65,0.0
cat__TotalCharges_1096.25,0.0
cat__TotalCharges_1090.65,0.0
cat__TotalCharges_1095.65,0.0
cat__TotalCharges_1095.3,0.0
cat__TotalCharges_1094.5,0.0
cat__TotalCharges_1094.35,0.0
cat__TotalCharges_1093.4,0.0
cat__TotalCharges_1093.1,0.0
cat__TotalCharges_1092.35,0.0
cat__TotalCharges_1079.05,0.0
cat__TotalCharges_1078.9,0.0
cat__TotalCharges_1078.75,0.0
cat__TotalCharges_1059.55,0.0
cat__TotalCharges_1061.6,0.0
cat__TotalCharges_1060.6,0.0
cat__TotalCharges_1060.2,0.0
cat__TotalCharges_106.85,0.0
cat__TotalCharges_106.8,0.0
cat__TotalCharges_106.55,0.0
cat__TotalCharges_106.2,0.0
cat__TotalCharges_1058.6,0.0
cat__TotalCharges_1064.65,0.0
cat__TotalCharges_1058.25,0.0
cat__TotalCharges_1058.1,0.0
cat__TotalCharges_1057.85,0.0
cat__TotalCharges_1057.55,0.0
cat__TotalCharges_1056.95,0.0
cat__TotalCharges_1055.9,0.0
cat__TotalCharges_1054.8,0.0
cat__TotalCharges_1062.1,0.0
cat__TotalCharges_1066.15,0.0
cat__TotalCharges_1077.95,0.0
cat__TotalCharges_1070.5,0.0
cat__TotalCharges_1077.05,0.0
cat__TotalCharges_1074.3,0.0
cat__TotalCharges_1073.3,0.0
cat__TotalCharges_1072.6,0.0
cat__TotalCharges_1072,0.0
cat__TotalCharges_1071.4,0.0
cat__TotalCharges_1070.7,0.0
cat__TotalCharges_107.6,0.0
cat__TotalCharges_1066.9,0.0
cat__TotalCharges_107.25,0.0
cat__TotalCharges_107.05,0.0
cat__TotalCharges_1068.85,0.0
cat__TotalCharges_1068.15,0.0
cat__TotalCharges_1067.65,0.0
cat__TotalCharges_1067.15,0.0
cat__TotalCharges_1067.05,0.0
cat__TotalCharges_1219.85,0.0
cat__TotalCharges_122,0.0
cat__TotalCharges_122.7,0.0
cat__TotalCharges_1372.9,0.0
cat__TotalCharges_1381.2,0.0
cat__TotalCharges_1380.4,0.0
cat__TotalCharges_1380.1,0.0
cat__TotalCharges_138.85,0.0
cat__TotalCharges_1379.8,0.0
cat__TotalCharges_1379.6,0.0
cat__TotalCharges_1378.75,0.0
cat__TotalCharges_1378.45,0.0
cat__TotalCharges_1378.25,0.0
cat__TotalCharges_1377.7,0.0
cat__TotalCharges_1376.5,0.0
cat__TotalCharges_1375.6,0.0
cat__TotalCharges_1375.15,0.0
cat__TotalCharges_1374.9,0.0
cat__TotalCharges_1374.35,0.0
cat__TotalCharges_1374.2,0.0
cat__TotalCharges_1373.05,0.0
cat__TotalCharges_1381.8,0.0
cat__TotalCharges_1382.9,0.0
cat__TotalCharges_1384.75,0.0
cat__TotalCharges_1389.85,0.0
cat__TotalCharges_1391.65,0.0
cat__TotalCharges_1391.15,0.0
cat__TotalCharges_1390.85,0.0
cat__TotalCharges_1390.6,0.0
cat__TotalCharges_139.75,0.0
cat__TotalCharges_139.35,0.0
cat__TotalCharges_139.05,0.0
cat__TotalCharges_1389.6,0.0
cat__TotalCharges_1385.85,0.0
cat__TotalCharges_1389.2,0.0
cat__TotalCharges_1388.45,0.0
cat__TotalCharges_1388,0.0
